,806605AH4 Corp,532457BA5 Corp,665772CC1 Corp,557497AR5 Corp,693304AJ6 Corp,69351UAK9 Corp,12189TAZ7 Corp,65334HAG7 Corp,046353AD0 Corp
Company,Merck & Co Inc,Eli Lilly & Co,Northern States Power Co/MN,Madison Gas and Electric Co,PECO Energy Co,PPL Electric Utilities Corp,Burlington Northern Santa Fe LLC,CNOOC Petroleum North America ULC,AstraZeneca PLC
Ticker,MRK,LLY,XEL,MGEE,EXC,PPL,BNSF,CNOOC,AZN
Rating,A+,A+,A+,A+,A+,A+,A+,A+,A+
Issue Date,2007-09-17 00:00:00,2007-03-14 00:00:00,2007-06-26 00:00:00,2007-09-19 00:00:00,2007-03-19 00:00:00,2007-08-13 00:00:00,2007-04-13 00:00:00,2007-05-04 00:00:00,2007-09-12 00:00:00
Maturity Date,2037-09-15 00:00:00,2037-03-15 00:00:00,2037-07-01 00:00:00,2037-09-15 00:00:00,2037-03-15 00:00:00,2037-08-15 00:00:00,2037-05-01 00:00:00,2037-05-15 00:00:00,2037-09-15 00:00:00
2021-09-01 00:00:00,55.18,140.425,55.18,55.18,130.083,135.953,145.621,135.332,55.18
2021-09-02 00:00:00,57.188,140.646,57.188,57.188,130.451,136.37,145.875,135.397,57.188
2021-09-03 00:00:00,57.245,139.941,57.245,57.245,129.838,135.633,145.215,135.188,57.245
2021-09-07 00:00:00,56.996,139.366,56.996,56.996,130.937,135.096,144.506,134.666,56.996
2021-09-08 00:00:00,57.419,139.457,57.419,57.419,129.628,135.46,144.896,135.108,57.419
2021-09-09 00:00:00,56.656,140.157,56.656,56.656,131.421,135.669,145.608,136.135,56.656
2021-09-10 00:00:00,56.286,139.761,56.286,56.286,131.86,135.156,145.001,135.569,56.286
2021-09-13 00:00:00,56.182,140.316,56.182,56.182,131.603,135.819,145.606,137.013,56.182
2021-09-14 00:00:00,56.694,140.904,56.694,56.694,132.21,136.448,146.184,136.824,56.694
2021-09-15 00:00:00,56.839,140.842,56.839,56.839,132.263,136.239,145.916,136.725,56.839
2021-09-16 00:00:00,57.421,139.62,57.421,57.421,129.374,135.64,144.855,135.805,57.421
2021-09-17 00:00:00,57.996,139.529,57.996,57.996,130.268,135.354,144.867,135.696,57.996
2021-09-20 00:00:00,55.952,140.138,55.952,55.952,132.82,136.06,145.546,136.566,55.952
2021-09-21 00:00:00,55.493,140.069,55.493,55.493,132.202,136.008,145.545,136.202,55.493
2021-09-22 00:00:00,55.39,140.523,55.39,55.39,132.13,136.409,146.318,136.708,55.39
2021-09-23 00:00:00,55.751,138.819,55.751,55.751,130.343,134.978,144.535,135.007,55.751
2021-09-24 00:00:00,56.015,138.343,56.015,56.015,129.473,134.086,144.08,134.861,56.015
2021-09-27 00:00:00,57.009,137.971,57.009,57.009,128.774,133.827,144.216,134.123,57.009
2021-09-28 00:00:00,59.35,137.14,59.35,59.35,127.806,132.902,142.868,133.614,59.35
2021-09-29 00:00:00,59.338,137.42,59.338,59.338,127.719,133.04,143.067,131.867,59.338
2021-09-30 00:00:00,59.29,137.645,59.29,59.29,128.821,133.063,143.514,133.427,59.29
2021-10-01 00:00:00,60.017,137.842,60.017,60.017,128.777,133.396,143.434,133.382,60.017
2021-10-04 00:00:00,60.736,137.648,60.736,60.736,128.66,132.997,143.015,132.945,60.736
2021-10-05 00:00:00,62.116,136.885,62.116,62.116,129.144,132.475,142.237,132.253,62.116
2021-10-06 00:00:00,61.18,136.877,61.18,61.18,128.458,132.562,142.401,132.08,61.18
2021-10-07 00:00:00,61.163,136.164,61.163,61.163,128.023,131.984,141.414,132.697,61.163
2021-10-08 00:00:00,61.345,135.509,61.345,61.345,128.118,131.284,141.037,130.532,61.345
2021-10-12 00:00:00,61.388,136.202,61.388,61.388,128.559,132.2,141.512,131.545,61.388
2021-10-13 00:00:00,60.873,137.429,60.873,60.873,127.352,132.721,142.386,133.099,60.873
2021-10-14 00:00:00,60.376,137.79,60.376,60.376,127.125,132.996,143.238,132.748,60.376
2021-10-15 00:00:00,61.637,136.921,61.637,61.637,126.495,132.54,142.534,131.951,61.637
2021-10-18 00:00:00,61.783,137.063,61.783,61.783,128.371,132.602,142.262,132.246,61.783
2021-10-19 00:00:00,62.285,136.684,62.285,62.285,127.177,131.894,142.006,131.604,62.285
2021-10-20 00:00:00,62.516,136.216,62.516,62.516,127.113,131.414,141.848,130.832,62.516
2021-10-21 00:00:00,62.734,135.646,62.734,62.734,127.218,131.37,141.263,130.13,62.734
2021-10-22 00:00:00,62.083,136.735,62.083,62.083,127.383,132.008,142.468,131.573,62.083
2021-10-25 00:00:00,62.311,136.285,62.311,62.311,127.08,132.16,142.21,131.392,62.311
2021-10-26 00:00:00,62.741,136.697,62.741,62.741,128.047,132.767,142.932,131.915,62.741
2021-10-27 00:00:00,62.431,137.718,62.431,62.431,129.364,133.969,144.292,133.196,62.431
2021-10-28 00:00:00,60.792,137.661,60.792,60.792,128.397,133.104,144.223,133.473,60.792
2021-10-29 00:00:00,60.033,137.085,60.033,60.033,128.526,132.839,143.19,133.233,60.033
2021-11-01 00:00:00,60.777,136.857,60.777,60.777,128.146,132.872,143.131,133.154,60.777
2021-11-02 00:00:00,59.711,136.787,59.711,59.711,129.305,133.138,143.527,132.887,59.711
2021-11-03 00:00:00,58.534,136.962,58.534,58.534,128.164,132.71,143.142,132.214,58.534
2021-11-04 00:00:00,58.603,138.02,58.603,58.603,129.98,133.377,144.253,132.989,58.603
2021-11-05 00:00:00,59.258,138.917,59.258,59.258,130.536,134.417,145.305,133.818,59.258
2021-11-08 00:00:00,60.165,138.276,60.165,60.165,131.665,134.205,144.825,133.898,60.165
2021-11-09 00:00:00,59.405,138.851,59.405,59.405,130.535,134.625,145.598,133.52,59.405
2021-11-10 00:00:00,58.882,137.778,58.882,58.882,128.827,133.498,143.719,132.305,58.882
2021-11-12 00:00:00,56.991,137.483,56.991,56.991,128.588,133.221,143.283,132.118,56.991
2021-11-15 00:00:00,56.191,136.723,56.191,56.191,129.629,132.12,142.415,131.263,56.191
2021-11-16 00:00:00,56.189,136.075,56.189,56.189,127.259,131.861,141.863,130.879,56.189
2021-11-17 00:00:00,55.402,136.633,55.402,55.402,127.789,132.144,142.102,129.133,55.402
2021-11-18 00:00:00,55.313,136.616,55.313,55.313,129.071,132.175,142.538,131.123,55.313
2021-11-19 00:00:00,54.893,137.163,54.893,54.893,129.518,133.347,143.13,131.624,54.893
2021-11-22 00:00:00,55.143,136.338,55.143,55.143,128.777,132.407,141.84,131.12,55.143
2021-11-23 00:00:00,55.03,135.795,55.03,55.03,127.794,131.22,141.773,130.535,55.03
2021-11-24 00:00:00,54.951,136.167,54.951,54.951,129.857,131.873,142.122,130.931,54.951
2021-11-26 00:00:00,51.707,138.024,51.707,51.707,131.612,132.088,144.056,133.003,51.707
2021-11-29 00:00:00,52.965,137.841,52.965,52.965,129.519,132.785,143.607,132.813,52.965
2021-11-30 00:00:00,50.384,137.729,50.384,50.384,131.212,133.745,143.588,133.246,50.384
2021-12-01 00:00:00,51.697,138.817,51.697,51.697,131.426,134.478,144.231,134.093,51.697
2021-12-02 00:00:00,50.823,138.572,50.823,50.823,130.729,134.84,143.601,134.016,50.823
2021-12-03 00:00:00,51.882,139.103,51.882,51.882,130.998,135.662,144.703,134.934,51.882
2021-12-06 00:00:00,52.149,138.849,52.149,52.149,130.237,134.58,143.45,134.375,52.149
2021-12-07 00:00:00,55.327,137.984,55.327,55.327,129.659,134.306,142.955,133.403,55.327
2021-12-08 00:00:00,55.511,137.208,55.511,55.511,129.936,133.291,142.489,133.089,55.511
2021-12-09 00:00:00,55.183,137.508,55.183,55.183,130.473,133.35,142.829,132.637,55.183
2021-12-10 00:00:00,55.405,137.376,55.405,55.405,130.13,133.262,142.831,132.713,55.405
2021-12-13 00:00:00,54.791,138.316,54.791,54.791,131.239,134.144,143.61,133.253,54.791
2021-12-14 00:00:00,53.724,137.793,53.724,53.724,131.464,134.037,143.388,132.909,53.724
2021-12-15 00:00:00,53.144,137.655,53.144,53.144,130.722,133.595,142.837,132.739,53.144
2021-12-16 00:00:00,54.287,138.144,54.287,54.287,130.51,133.248,143.142,132.901,54.287
2021-12-17 00:00:00,53.924,138.586,53.924,53.924,131.145,134.153,143.2,132.786,53.924
2021-12-20 00:00:00,52.48,136.53,52.48,52.48,131.055,133.432,142.679,132.564,52.48
2021-12-21 00:00:00,52.665,136.046,52.665,52.665,130.598,132.899,142.661,132.436,52.665
2021-12-22 00:00:00,54.185,135.888,54.185,54.185,129.936,133.484,142.512,132.641,54.185
2021-12-23 00:00:00,53.902,135.363,53.902,53.902,128.52,132.721,142.467,131.854,53.902
2021-12-27 00:00:00,54.458,135.653,54.458,54.458,129.318,132.741,142.463,132.15,54.458
2021-12-28 00:00:00,54.837,135.571,54.837,54.837,129.327,132.862,142.377,132.153,54.837
2021-12-29 00:00:00,54.842,134.552,54.842,54.842,128.853,131.929,141.601,130.164,54.842
2021-12-30 00:00:00,55.084,135.232,55.084,55.084,129.031,132.379,143.018,131.165,55.084
2021-12-31 00:00:00,54.301,135.404,54.301,54.301,129.155,132.892,142.175,131.367,54.301
2022-01-03 00:00:00,55.952,133.862,55.952,55.952,127.983,131.389,140.577,130.163,55.952
2022-01-04 00:00:00,57.031,133.418,57.031,57.031,128.142,131.22,140.936,129.75,57.031
2022-01-05 00:00:00,58.656,132.691,58.656,58.656,128.595,130.996,140.076,129.385,58.656
2022-01-06 00:00:00,58.543,132.308,58.543,58.543,128.799,130.635,139.884,129.105,58.543
2022-01-07 00:00:00,58.238,131.77,58.238,58.238,127.797,130.123,139.57,128.368,58.238
2022-01-10 00:00:00,57.735,131.661,57.735,57.735,128.201,129.867,139.18,127.983,57.735
2022-01-11 00:00:00,60.24,132.149,60.24,60.24,129.171,130.326,139.487,128.279,60.24
2022-01-12 00:00:00,61.465,132.13,61.465,61.465,127.666,130.33,139.189,128.391,61.465
2022-01-13 00:00:00,59.621,132.357,59.621,59.621,128.269,130.771,139.691,128.699,59.621
2022-01-14 00:00:00,60.298,131.293,60.298,60.298,127.552,129.324,138.386,127.654,60.298
2022-01-18 00:00:00,60.386,130.163,60.386,60.386,126.092,128.26,137.067,126.719,60.386
2022-01-19 00:00:00,61.482,130.536,61.482,61.482,126.901,128.58,137.597,126.881,61.482
2022-01-20 00:00:00,60.139,131.259,60.139,60.139,127.298,128.836,137.792,127.546,60.139
2022-01-21 00:00:00,59.162,131.705,59.162,59.162,128.361,129.536,138.259,127.969,59.162
2022-01-24 00:00:00,57.479,131.388,57.479,57.479,127.188,129.189,137.681,128.212,57.479
2022-01-25 00:00:00,57.437,131.304,57.437,57.437,126.409,129.081,137.446,128.101,57.437
2022-01-26 00:00:00,58.299,130.362,58.299,58.299,125.64,128.038,136.473,126.953,58.299
2022-01-27 00:00:00,57.766,130.941,57.766,57.766,126.463,128.742,136.803,127.566,57.766
2022-01-28 00:00:00,57.717,130.837,57.717,57.717,126.269,128.601,136.753,127.823,57.717
2022-01-31 00:00:00,57.913,130.591,57.913,57.913,125.826,128.19,136.739,127.732,57.913
2022-02-01 00:00:00,58.63,130.621,58.63,58.63,126.364,128.559,136.577,127.605,58.63
2022-02-02 00:00:00,59.802,130.95,59.802,59.802,126.793,128.559,137.138,127.744,59.802
2022-02-03 00:00:00,59.69,130.05,59.69,59.69,125.51,128.036,136.118,127.06,59.69
2022-02-04 00:00:00,58.666,129.017,58.666,58.666,124.749,126.459,134.804,125.866,58.666
2022-02-07 00:00:00,59.461,128.934,59.461,59.461,124.295,125.913,134.516,125.678,59.461
2022-02-08 00:00:00,59.583,128.404,59.583,59.583,123.874,125.407,133.956,125.164,59.583
2022-02-09 00:00:00,60.321,128.669,60.321,60.321,124.495,125.831,134.32,125.704,60.321
2022-02-10 00:00:00,59.09,127.366,59.09,59.09,122.807,123.854,132.826,124.458,59.09
2022-02-11 00:00:00,58.829,128.424,58.829,58.829,124.655,125.986,134.233,125.46,58.829
2022-02-14 00:00:00,58.915,127.697,58.915,58.915,123.279,124.931,133.149,124.873,58.915
2022-02-15 00:00:00,58.211,126.849,58.211,58.211,122.439,124.046,131.924,124.085,58.211
2022-02-16 00:00:00,58.894,127.046,58.894,58.894,122.64,124.109,132.124,124.167,58.894
2022-02-17 00:00:00,59.11,127.65,59.11,59.11,123.15,124.682,132.909,124.545,59.11
2022-02-18 00:00:00,58.499,128.115,58.499,58.499,123.246,123.28,133.172,125.084,58.499
2022-02-22 00:00:00,57.922,127.951,57.922,57.922,123.728,123.382,132.828,124.874,57.922
2022-02-23 00:00:00,57.746,127.369,57.746,57.746,122.49,123.007,131.831,123.956,57.746
2022-02-24 00:00:00,57.594,127.512,57.594,57.594,122.714,121.894,131.906,124.202,57.594
2022-02-25 00:00:00,57.911,127.605,57.911,57.911,123.134,122.535,131.773,124.051,57.911
2022-02-28 00:00:00,58.298,129.17,58.298,58.298,124.246,124.186,133.411,125.059,58.298
2022-03-01 00:00:00,59.169,130.669,59.169,59.169,124.848,124.993,135.023,126.477,59.169
2022-03-02 00:00:00,59.413,128.861,59.413,59.413,122.349,123.344,133.188,123.996,59.413
2022-03-03 00:00:00,60.111,128.9,60.111,60.111,123.144,123.301,133.248,124.178,60.111
2022-03-04 00:00:00,60.905,130.279,60.905,60.905,124.101,124.581,134.828,125.53,60.905
2022-03-07 00:00:00,63.288,129.559,63.288,63.288,123.082,123.224,133.18,125.19,63.288
2022-03-08 00:00:00,64.361,128.382,64.361,64.361,121.873,122.387,131.758,123.431,64.361
2022-03-09 00:00:00,64.095,127.516,64.095,64.095,121.55,122.13,130.332,121.71,64.095
2022-03-10 00:00:00,62.806,126.991,62.806,62.806,120.339,120.826,130.417,121.627,62.806
2022-03-11 00:00:00,62.824,126.945,62.824,62.824,120.211,121.071,130.079,120.934,62.824
2022-03-14 00:00:00,61.01,125.082,61.01,61.01,118.296,119.411,126.633,119.298,61.01
2022-03-15 00:00:00,59.326,124.832,59.326,59.326,118.528,119.003,128.005,118.72,59.326
2022-03-16 00:00:00,59.493,125.047,59.493,59.493,119.101,119.782,128.166,117.746,59.493
2022-03-17 00:00:00,61.34,125.768,61.34,61.34,119.784,120.358,129.208,117.549,61.34
2022-03-18 00:00:00,61.656,126.011,61.656,61.656,120.135,120.857,129.45,118.054,61.656
2022-03-21 00:00:00,63.519,124.328,63.519,63.519,118.541,119.684,128.056,116.828,63.519
2022-03-22 00:00:00,64.655,123.342,64.655,64.655,117.928,119.103,126.805,115.698,64.655
2022-03-23 00:00:00,65.507,124.707,65.507,65.507,118.551,119.739,128.6,116.212,65.507
2022-03-24 00:00:00,65.711,123.725,65.711,65.711,117.895,118.917,127.344,115.647,65.711
2022-03-25 00:00:00,65.716,122.69,65.716,65.716,116.591,117.713,126.577,114.632,65.716
2022-03-28 00:00:00,65.34,122.413,65.34,65.34,116.811,118.276,126.741,114.908,65.34
2022-03-29 00:00:00,65.919,123.143,65.919,65.919,118.059,119.14,126.745,115.265,65.919
2022-03-30 00:00:00,67.764,123.652,67.764,67.764,118.615,119.721,127.365,115.995,67.764
2022-03-31 00:00:00,67.248,124.044,67.248,67.248,118.695,119.886,128.901,117.389,67.248
2022-04-01 00:00:00,67.339,124.025,67.339,67.339,118.52,119.512,128.775,116.102,67.339
2022-04-04 00:00:00,66.708,124.114,66.708,66.708,118.557,118.985,128.46,116.086,66.708
2022-04-05 00:00:00,65.99,122.223,65.99,65.99,116.105,118.189,126.715,114.441,65.99
2022-04-06 00:00:00,64.844,121.401,64.844,64.844,115.33,117.233,125.749,113.946,64.844
2022-04-07 00:00:00,64.579,120.653,64.579,64.579,114.089,116.492,125.023,113.364,64.579
2022-04-08 00:00:00,64.141,119.656,64.141,64.141,113.3,116.122,124.462,112.624,64.141
2022-04-11 00:00:00,64.241,118.305,64.241,64.241,112.362,115.069,122.523,111.794,64.241
2022-04-12 00:00:00,63.207,118.636,63.207,63.207,113.116,115.145,122.656,112.371,63.207
2022-04-13 00:00:00,62.92,118.616,62.92,62.92,112.442,115.194,123.27,112.789,62.92
2022-04-14 00:00:00,63.451,117.201,63.451,63.451,111.236,113.243,121.912,111.422,63.451
2022-04-18 00:00:00,63.874,116.99,63.874,63.874,111.209,112.752,120.997,111.458,63.874
2022-04-19 00:00:00,64.256,116.241,64.256,64.256,110.368,112.227,119.627,110.334,64.256
2022-04-20 00:00:00,64.328,117.729,64.328,64.328,111.385,113.474,121.154,111.73,64.328
2022-04-21 00:00:00,64.658,116.722,64.658,64.658,109.755,112.42,119.709,110.954,64.658
2022-04-22 00:00:00,63.504,116.703,63.504,63.504,109.934,111.677,119.359,110.958,63.504
2022-04-25 00:00:00,62.305,117.68,62.305,62.305,110.45,112.242,120.036,111.37,62.305
2022-04-26 00:00:00,62.11,118.636,62.11,62.11,111.865,113.097,121.366,112.499,62.11
2022-04-27 00:00:00,61.343,117.169,61.343,61.343,110.51,112.45,119.928,111.154,61.343
2022-04-28 00:00:00,61.19,117.163,61.19,61.19,110.366,112.542,119.74,111.087,61.19
2022-04-29 00:00:00,60.795,115.903,60.795,60.795,109.523,111.365,118.079,109.671,60.795
2022-05-02 00:00:00,59.648,115.59,59.648,59.648,108.708,109.798,117.352,110.371,59.648
2022-05-03 00:00:00,61.354,115.768,61.354,61.354,108.083,110.131,117.61,109.207,61.354
2022-05-04 00:00:00,62.576,115.843,62.576,62.576,108.799,110.491,118.24,109.37,62.576
2022-05-05 00:00:00,60.979,114.577,60.979,60.979,107.609,108.909,116.914,109.282,60.979
2022-05-06 00:00:00,60.379,113.657,60.379,60.379,106.601,107.811,115.897,107.912,60.379
2022-05-09 00:00:00,58.856,115.193,58.856,58.856,107.066,108.785,116.615,108.877,58.856
2022-05-10 00:00:00,58.396,114.862,58.396,58.396,107.48,108.763,116.799,109.241,58.396
2022-05-11 00:00:00,57.465,114.679,57.465,57.465,108.643,109.965,116.981,109.253,57.465
2022-05-12 00:00:00,53.86,116.072,53.86,53.86,108.97,107.494,118.569,110.608,53.86
2022-05-13 00:00:00,54.512,115.267,54.512,54.512,108.304,109.045,117.747,109.582,54.512
2022-05-16 00:00:00,55.379,115.466,55.379,55.379,108.775,108.379,117.653,109.987,55.379
2022-05-17 00:00:00,56.302,114.17,56.302,56.302,107.688,107.754,116.895,109.205,56.302
2022-05-18 00:00:00,55.139,115.526,55.139,55.139,108.505,110.928,117.819,110.121,55.139
2022-05-19 00:00:00,54.105,116.014,54.105,54.105,108.655,111.188,117.75,110.526,54.105
2022-05-20 00:00:00,54.039,117.647,54.039,54.039,109.19,111.257,118.686,111.294,54.039
2022-05-23 00:00:00,54.167,116.368,54.167,54.167,108.708,109.103,118.321,110.454,54.167
2022-05-24 00:00:00,54.277,118.249,54.277,54.277,107.496,111.052,119.615,111.314,54.277
2022-05-25 00:00:00,55.902,118.448,55.902,55.902,108.525,110.762,121.919,111.242,55.902
2022-05-26 00:00:00,58.09,118.532,58.09,58.09,108.474,110.428,121.375,111.406,58.09
2022-05-27 00:00:00,59.548,118.742,59.548,59.548,108.669,110.781,121.547,111.534,59.548
2022-05-31 00:00:00,59.791,117.86,59.791,59.791,108.385,111.585,120.454,111.11,59.791
2022-06-01 00:00:00,60.22,117.764,60.22,60.22,108.629,110.12,120.494,110.368,60.22
2022-06-02 00:00:00,60.619,117.366,60.619,60.619,108.904,110.026,120.102,110.187,60.619
2022-06-03 00:00:00,59.531,117.156,59.531,59.531,108.426,110.044,120.87,110.103,59.531
2022-06-06 00:00:00,59.534,115.849,59.534,59.534,107.506,109.027,119.764,109.016,59.534
2022-06-07 00:00:00,60.326,116.776,60.326,60.326,107.444,108.531,120.211,110.542,60.326
2022-06-08 00:00:00,62.28,116.253,62.28,62.28,106.359,108.083,120.184,109.417,62.28
2022-06-09 00:00:00,63.228,115.895,63.228,63.228,106.992,107.996,118.712,109.634,63.228
2022-06-10 00:00:00,61.972,114.483,61.972,61.972,106.174,108.177,117.155,108.52,61.972
2022-06-13 00:00:00,59.324,111.77,59.324,59.324,105.079,105.595,113.951,106.55,59.324
2022-06-14 00:00:00,58.974,110.868,58.974,58.974,104.684,104.924,112.123,105.29,58.974
2022-06-15 00:00:00,58.942,112.712,58.942,58.942,105.219,106.756,114.697,106.681,58.942
2022-06-16 00:00:00,58.252,113.388,58.252,58.252,105.489,108.1,115.454,108.271,58.252
2022-06-17 00:00:00,57.519,112.964,57.519,57.519,106.081,106.724,114.933,107.854,57.519
2022-06-21 00:00:00,56.825,111.971,56.825,56.825,106.477,105.927,114.417,107.935,56.825
2022-06-22 00:00:00,56.193,113.278,56.193,56.193,107.792,107.377,115.141,109.838,56.193
2022-06-23 00:00:00,54.565,114.104,54.565,54.565,108.783,107.879,116.053,110.328,54.565
2022-06-24 00:00:00,54.695,113.57,54.695,54.695,107.181,106.902,115.817,109.851,54.695
2022-06-27 00:00:00,55.643,113.646,55.643,55.643,107.662,106.707,115.393,109.458,55.643
2022-06-28 00:00:00,54.957,113.92,54.957,54.957,108.514,106.503,115.332,109.432,54.957
2022-06-29 00:00:00,54.114,114.033,54.114,54.114,107.786,107.612,115.957,110.251,54.114
2022-06-30 00:00:00,52.143,114.698,52.143,52.143,107.025,108.013,116.552,111.066,52.143
2022-07-01 00:00:00,52.235,115.839,52.235,52.235,109.991,109.125,117.996,111.504,52.235
2022-07-05 00:00:00,50.467,117.142,50.467,50.467,110.341,109.409,118.589,112.877,50.467
2022-07-06 00:00:00,49.812,116.398,49.812,49.812,108.469,107.82,117.103,111.488,49.812
2022-07-07 00:00:00,51.088,115.932,51.088,51.088,107.577,107.433,118.101,110.383,51.088
2022-07-08 00:00:00,50.388,115.231,50.388,50.388,106.721,106.883,117.314,109.418,50.388
2022-07-11 00:00:00,49.572,116.026,49.572,49.572,107.426,107.775,118.342,109.838,49.572
2022-07-12 00:00:00,46.84,116.262,46.84,46.84,106.825,108.001,118.279,110.505,46.84
2022-07-13 00:00:00,44.031,116.28,44.031,44.031,107.548,108.552,119.064,110.564,44.031
2022-07-14 00:00:00,41.504,116.136,41.504,41.504,106.625,108.289,118.49,110.314,41.504
2022-07-15 00:00:00,40.576,116.831,40.576,40.576,107.141,108.624,119.264,110.882,40.576
2022-07-18 00:00:00,41.698,116.286,41.698,41.698,106.27,108.418,118.239,110.132,41.698
2022-07-19 00:00:00,40.673,116.094,40.673,40.673,105.671,108.154,117.968,109.164,40.673
2022-07-20 00:00:00,41.58,116.579,41.58,41.58,105.588,108.163,118.254,108.037,41.58
2022-07-21 00:00:00,41.248,118.342,41.248,41.248,106.945,109.156,120.205,108.476,41.248
2022-07-22 00:00:00,40.894,119.698,40.894,40.894,107.397,110.518,121.503,111.065,40.894
2022-07-25 00:00:00,40.965,118.884,40.965,40.965,107.189,109.984,120.627,110.663,40.965
2022-07-26 00:00:00,40.892,118.556,40.892,40.892,106.662,110.015,120.497,110.643,40.892
2022-07-27 00:00:00,42.358,118.53,42.358,42.358,107.518,110.024,120.888,110.516,42.358
2022-07-28 00:00:00,44.371,119.867,44.371,44.371,108.426,110.939,122.21,111.716,44.371
2022-07-29 00:00:00,45.768,120.41,45.768,45.768,108.805,111.116,122.271,112.189,45.768
2022-08-01 00:00:00,49.763,121.896,49.763,49.763,110.411,112.189,123.174,113.068,49.763
2022-08-02 00:00:00,55.942,119.662,55.942,55.942,108.689,110.627,121.273,111.215,55.942
2022-08-03 00:00:00,56.344,120.233,56.344,56.344,109.465,111.863,121.796,111.651,56.344
2022-08-04 00:00:00,55.327,119.959,55.327,55.327,109.632,112.238,121.525,111.75,55.327
2022-08-05 00:00:00,54.344,118.44,54.344,54.344,107.784,110.434,120.008,110.353,54.344
2022-08-08 00:00:00,53.776,119.219,53.776,53.776,108.713,111.107,120.995,111.115,53.776
2022-08-09 00:00:00,53.741,118.851,53.741,53.741,108.439,110.453,120.436,110.896,53.741
2022-08-10 00:00:00,54.047,119.211,54.047,54.047,108.812,110.247,120.551,110.771,54.047
2022-08-11 00:00:00,53.885,117.975,53.885,53.885,107.794,109.632,119.232,109.606,53.885
2022-08-12 00:00:00,54.767,118.731,54.767,54.767,108.312,110.252,120.124,110.26,54.767
2022-08-15 00:00:00,54.227,119.268,54.227,54.227,108.808,110.844,120.386,110.93,54.227
2022-08-16 00:00:00,54.155,119.11,54.155,54.155,108.754,110.634,120.535,110.792,54.155
2022-08-17 00:00:00,53.897,117.805,53.897,53.897,107.896,109.744,119.277,109.447,53.897
2022-08-18 00:00:00,53.659,118.146,53.659,53.659,107.995,109.879,119.908,110.056,53.659
2022-08-19 00:00:00,54.248,116.929,54.248,54.248,106.809,108.752,118.054,108.662,54.248
2022-08-22 00:00:00,53.774,116.113,53.774,53.774,106.02,108.12,117.17,108.168,53.774
2022-08-23 00:00:00,53.981,115.621,53.981,53.981,105.669,107.741,116.793,107.919,53.981
