,EH0970051 Corp,037411AR6 Corp,62912XAC8 Corp,292505AG9 Corp,62912XAC8 Corp_4,126650BJ8 Corp,881575AC8 Corp,881575AC8 Corp_7,00817YAG3 Corp,EH0970051 Corp_9,292505AG9 Corp_10
Company,Marks & Spencer PLC,Apache Corp,NGPL PipeCo LLC,Ovintiv Inc,NGPL PipeCo LLC,CVS Health Corp,Tesco PLC,Tesco PLC,Aetna Inc,Marks & Spencer PLC,Ovintiv Inc
Ticker,MARSPE,APA,NGPLCO,OVV,NGPLCO,CVS,TSCOLN,TSCOLN,AET,MARSPE,OVV
Rating,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-
Issue Date,2007-12-06 00:00:00,2007-01-26 00:00:00,2007-12-21 00:00:00,2007-12-04 00:00:00,2007-12-21 00:00:00,2007-05-25 00:00:00,2007-11-05 00:00:00,2007-11-05 00:00:00,2007-12-04 00:00:00,2007-12-06 00:00:00,2007-12-04 00:00:00
Maturity Date,2037-12-01 00:00:00,2037-01-15 00:00:00,2037-12-15 00:00:00,2038-02-01 00:00:00,2037-12-15 00:00:00,2027-06-01 00:00:00,2037-11-15 00:00:00,2037-11-15 00:00:00,2037-12-15 00:00:00,2037-12-01 00:00:00,2038-02-01 00:00:00
Coupon ,7.125,6,7.768,6.5,7.768,6.25,6.15,6.15,6.75,7.125,6.5
Tenor (days),10953,10947,10952,11017,10952,7312,10968,10968,10969,10953,11017
2020-11-25 00:00:00,27.138,27.138,27.138,27.138,27.138,27.138,27.138,27.138,27.138,27.138,27.138
2020-11-27 00:00:00,27.434,27.434,27.434,27.434,27.434,27.434,27.434,27.434,27.434,27.434,27.434
2020-11-30 00:00:00,26.46,26.46,26.46,26.46,26.46,26.46,26.46,26.46,26.46,26.46,26.46
2020-12-01 00:00:00,26.974,26.974,26.974,26.974,26.974,26.974,26.974,26.974,26.974,26.974,26.974
2020-12-02 00:00:00,26.614,26.614,26.614,26.614,26.614,26.614,26.614,26.614,26.614,26.614,26.614
2020-12-03 00:00:00,26.206,26.206,26.206,26.206,26.206,26.206,26.206,26.206,26.206,26.206,26.206
2020-12-04 00:00:00,27.717,27.717,27.717,27.717,27.717,27.717,27.717,27.717,27.717,27.717,27.717
2020-12-07 00:00:00,27.96,27.96,27.96,27.96,27.96,27.96,27.96,27.96,27.96,27.96,27.96
2020-12-08 00:00:00,29.109,29.109,29.109,29.109,29.109,29.109,29.109,29.109,29.109,29.109,29.109
2020-12-09 00:00:00,29.512,29.512,29.512,29.512,29.512,29.512,29.512,29.512,29.512,29.512,29.512
2020-12-10 00:00:00,31.197,31.197,31.197,31.197,31.197,31.197,31.197,31.197,31.197,31.197,31.197
2020-12-11 00:00:00,32.649,32.649,32.649,32.649,32.649,32.649,32.649,32.649,32.649,32.649,32.649
2020-12-14 00:00:00,34.373,34.373,34.373,34.373,34.373,34.373,34.373,34.373,34.373,34.373,34.373
2020-12-15 00:00:00,32.853,32.853,32.853,32.853,32.853,32.853,32.853,32.853,32.853,32.853,32.853
2020-12-16 00:00:00,33.041,33.041,33.041,33.041,33.041,33.041,33.041,33.041,33.041,33.041,33.041
2020-12-17 00:00:00,33.708,33.708,33.708,33.708,33.708,33.708,33.708,33.708,33.708,33.708,33.708
2020-12-18 00:00:00,33.963,33.963,33.963,33.963,33.963,33.963,33.963,33.963,33.963,33.963,33.963
2020-12-21 00:00:00,33.081,33.081,33.081,33.081,33.081,33.081,33.081,33.081,33.081,33.081,33.081
2020-12-22 00:00:00,32.058,32.058,32.058,32.058,32.058,32.058,32.058,32.058,32.058,32.058,32.058
2020-12-23 00:00:00,32.834,32.834,32.834,32.834,32.834,32.834,32.834,32.834,32.834,32.834,32.834
2020-12-24 00:00:00,32.834,32.834,32.834,32.834,32.834,32.834,32.834,32.834,32.834,32.834,32.834
2020-12-28 00:00:00,32.917,32.917,32.917,32.917,32.917,32.917,32.917,32.917,32.917,32.917,32.917
2020-12-29 00:00:00,33.064,33.064,33.064,33.064,33.064,33.064,33.064,33.064,33.064,33.064,33.064
2020-12-30 00:00:00,33.449,33.449,33.449,33.449,33.449,33.449,33.449,33.449,33.449,33.449,33.449
2020-12-31 00:00:00,33.537,33.537,33.537,33.537,33.537,33.537,33.537,33.537,33.537,33.537,33.537
2021-01-04 00:00:00,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63
2021-01-05 00:00:00,36.492,36.492,36.492,36.492,36.492,36.492,36.492,36.492,36.492,36.492,36.492
2021-01-06 00:00:00,37.436,37.436,37.436,37.436,37.436,37.436,37.436,37.436,37.436,37.436,37.436
2021-01-07 00:00:00,37.417,37.417,37.417,37.417,37.417,37.417,37.417,37.417,37.417,37.417,37.417
2021-01-08 00:00:00,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81
2021-01-11 00:00:00,37.207,37.207,37.207,37.207,37.207,37.207,37.207,37.207,37.207,37.207,37.207
2021-01-12 00:00:00,39.456,39.456,39.456,39.456,39.456,39.456,39.456,39.456,39.456,39.456,39.456
2021-01-13 00:00:00,40.146,40.146,40.146,40.146,40.146,40.146,40.146,40.146,40.146,40.146,40.146
2021-01-14 00:00:00,40.659,40.659,40.659,40.659,40.659,40.659,40.659,40.659,40.659,40.659,40.659
2021-01-15 00:00:00,40.006,40.006,40.006,40.006,40.006,40.006,40.006,40.006,40.006,40.006,40.006
2021-01-19 00:00:00,41.662,41.662,41.662,41.662,41.662,41.662,41.662,41.662,41.662,41.662,41.662
2021-01-20 00:00:00,41.116,41.116,41.116,41.116,41.116,41.116,41.116,41.116,41.116,41.116,41.116
2021-01-21 00:00:00,40.17,40.17,40.17,40.17,40.17,40.17,40.17,40.17,40.17,40.17,40.17
2021-01-22 00:00:00,39.538,39.538,39.538,39.538,39.538,39.538,39.538,39.538,39.538,39.538,39.538
2021-01-25 00:00:00,38.712,38.712,38.712,38.712,38.712,38.712,38.712,38.712,38.712,38.712,38.712
2021-01-26 00:00:00,38.157,38.157,38.157,38.157,38.157,38.157,38.157,38.157,38.157,38.157,38.157
2021-01-27 00:00:00,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05
2021-01-28 00:00:00,39.405,39.405,39.405,39.405,39.405,39.405,39.405,39.405,39.405,39.405,39.405
2021-01-29 00:00:00,38.126,38.126,38.126,38.126,38.126,38.126,38.126,38.126,38.126,38.126,38.126
2021-02-01 00:00:00,38.207,38.207,38.207,38.207,38.207,38.207,38.207,38.207,38.207,38.207,38.207
2021-02-02 00:00:00,38.73,38.73,38.73,38.73,38.73,38.73,38.73,38.73,38.73,38.73,38.73
2021-02-03 00:00:00,38.815,38.815,38.815,38.815,38.815,38.815,38.815,38.815,38.815,38.815,38.815
2021-02-04 00:00:00,38.459,38.459,38.459,38.459,38.459,38.459,38.459,38.459,38.459,38.459,38.459
2021-02-05 00:00:00,40.039,40.039,40.039,40.039,40.039,40.039,40.039,40.039,40.039,40.039,40.039
2021-02-08 00:00:00,42.573,42.573,42.573,42.573,42.573,42.573,42.573,42.573,42.573,42.573,42.573
2021-02-09 00:00:00,42.947,42.947,42.947,42.947,42.947,42.947,42.947,42.947,42.947,42.947,42.947
2021-02-10 00:00:00,43.493,43.493,43.493,43.493,43.493,43.493,43.493,43.493,43.493,43.493,43.493
2021-02-11 00:00:00,43.467,43.467,43.467,43.467,43.467,43.467,43.467,43.467,43.467,43.467,43.467
2021-02-12 00:00:00,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439,43.439
2021-02-16 00:00:00,45.128,45.128,45.128,45.128,45.128,45.128,45.128,45.128,45.128,45.128,45.128
2021-02-17 00:00:00,45.785,45.785,45.785,45.785,45.785,45.785,45.785,45.785,45.785,45.785,45.785
2021-02-18 00:00:00,45.635,45.635,45.635,45.635,45.635,45.635,45.635,45.635,45.635,45.635,45.635
2021-02-19 00:00:00,45.438,45.438,45.438,45.438,45.438,45.438,45.438,45.438,45.438,45.438,45.438
2021-02-22 00:00:00,45.596,45.596,45.596,45.596,45.596,45.596,45.596,45.596,45.596,45.596,45.596
2021-02-23 00:00:00,45.741,45.741,45.741,45.741,45.741,45.741,45.741,45.741,45.741,45.741,45.741
2021-02-24 00:00:00,46.084,46.084,46.084,46.084,46.084,46.084,46.084,46.084,46.084,46.084,46.084
2021-02-25 00:00:00,46.093,46.093,46.093,46.093,46.093,46.093,46.093,46.093,46.093,46.093,46.093
2021-02-26 00:00:00,45.822,45.822,45.822,45.822,45.822,45.822,45.822,45.822,45.822,45.822,45.822
2021-03-01 00:00:00,47.638,47.638,47.638,47.638,47.638,47.638,47.638,47.638,47.638,47.638,47.638
2021-03-02 00:00:00,46.763,46.763,46.763,46.763,46.763,46.763,46.763,46.763,46.763,46.763,46.763
2021-03-03 00:00:00,46.901,46.901,46.901,46.901,46.901,46.901,46.901,46.901,46.901,46.901,46.901
2021-03-04 00:00:00,47.003,47.003,47.003,47.003,47.003,47.003,47.003,47.003,47.003,47.003,47.003
2021-03-05 00:00:00,47.801,47.801,47.801,47.801,47.801,47.801,47.801,47.801,47.801,47.801,47.801
2021-03-08 00:00:00,47.619,47.619,47.619,47.619,47.619,47.619,47.619,47.619,47.619,47.619,47.619
2021-03-09 00:00:00,47.995,47.995,47.995,47.995,47.995,47.995,47.995,47.995,47.995,47.995,47.995
2021-03-10 00:00:00,47.363,47.363,47.363,47.363,47.363,47.363,47.363,47.363,47.363,47.363,47.363
2021-03-11 00:00:00,50.127,50.127,50.127,50.127,50.127,50.127,50.127,50.127,50.127,50.127,50.127
2021-03-12 00:00:00,50.888,50.888,50.888,50.888,50.888,50.888,50.888,50.888,50.888,50.888,50.888
2021-03-15 00:00:00,50.81,50.81,50.81,50.81,50.81,50.81,50.81,50.81,50.81,50.81,50.81
2021-03-16 00:00:00,51.171,51.171,51.171,51.171,51.171,51.171,51.171,51.171,51.171,51.171,51.171
2021-03-17 00:00:00,50.883,50.883,50.883,50.883,50.883,50.883,50.883,50.883,50.883,50.883,50.883
2021-03-18 00:00:00,48.306,48.306,48.306,48.306,48.306,48.306,48.306,48.306,48.306,48.306,48.306
2021-03-19 00:00:00,47.045,47.045,47.045,47.045,47.045,47.045,47.045,47.045,47.045,47.045,47.045
2021-03-22 00:00:00,47.065,47.065,47.065,47.065,47.065,47.065,47.065,47.065,47.065,47.065,47.065
2021-03-23 00:00:00,45.771,45.771,45.771,45.771,45.771,45.771,45.771,45.771,45.771,45.771,45.771
2021-03-24 00:00:00,45.253,45.253,45.253,45.253,45.253,45.253,45.253,45.253,45.253,45.253,45.253
2021-03-25 00:00:00,45.388,45.388,45.388,45.388,45.388,45.388,45.388,45.388,45.388,45.388,45.388
2021-03-26 00:00:00,45.047,45.047,45.047,45.047,45.047,45.047,45.047,45.047,45.047,45.047,45.047
2021-03-29 00:00:00,45.59,45.59,45.59,45.59,45.59,45.59,45.59,45.59,45.59,45.59,45.59
2021-03-30 00:00:00,46.629,46.629,46.629,46.629,46.629,46.629,46.629,46.629,46.629,46.629,46.629
2021-03-31 00:00:00,45.687,45.687,45.687,45.687,45.687,45.687,45.687,45.687,45.687,45.687,45.687
2021-04-01 00:00:00,46.614,46.614,46.614,46.614,46.614,46.614,46.614,46.614,46.614,46.614,46.614
2021-04-02 00:00:00,46.614,46.614,46.614,46.614,46.614,46.614,46.614,46.614,46.614,46.614,46.614
2021-04-05 00:00:00,46.438,46.438,46.438,46.438,46.438,46.438,46.438,46.438,46.438,46.438,46.438
2021-04-06 00:00:00,46.495,46.495,46.495,46.495,46.495,46.495,46.495,46.495,46.495,46.495,46.495
2021-04-07 00:00:00,46.587,46.587,46.587,46.587,46.587,46.587,46.587,46.587,46.587,46.587,46.587
2021-04-08 00:00:00,47.11,47.11,47.11,47.11,47.11,47.11,47.11,47.11,47.11,47.11,47.11
2021-04-09 00:00:00,47.983,47.983,47.983,47.983,47.983,47.983,47.983,47.983,47.983,47.983,47.983
2021-04-12 00:00:00,46.505,46.505,46.505,46.505,46.505,46.505,46.505,46.505,46.505,46.505,46.505
2021-04-13 00:00:00,46.617,46.617,46.617,46.617,46.617,46.617,46.617,46.617,46.617,46.617,46.617
2021-04-14 00:00:00,47.4,47.4,47.4,47.4,47.4,47.4,47.4,47.4,47.4,47.4,47.4
2021-04-15 00:00:00,47.427,47.427,47.427,47.427,47.427,47.427,47.427,47.427,47.427,47.427,47.427
2021-04-16 00:00:00,47.649,47.649,47.649,47.649,47.649,47.649,47.649,47.649,47.649,47.649,47.649
2021-04-19 00:00:00,47.866,47.866,47.866,47.866,47.866,47.866,47.866,47.866,47.866,47.866,47.866
2021-04-20 00:00:00,47.276,47.276,47.276,47.276,47.276,47.276,47.276,47.276,47.276,47.276,47.276
2021-04-21 00:00:00,47.043,47.043,47.043,47.043,47.043,47.043,47.043,47.043,47.043,47.043,47.043
2021-04-22 00:00:00,47.092,47.092,47.092,47.092,47.092,47.092,47.092,47.092,47.092,47.092,47.092
2021-04-23 00:00:00,46.726,46.726,46.726,46.726,46.726,46.726,46.726,46.726,46.726,46.726,46.726
2021-04-26 00:00:00,46.623,46.623,46.623,46.623,46.623,46.623,46.623,46.623,46.623,46.623,46.623
2021-04-27 00:00:00,46.902,46.902,46.902,46.902,46.902,46.902,46.902,46.902,46.902,46.902,46.902
2021-04-28 00:00:00,47.684,47.684,47.684,47.684,47.684,47.684,47.684,47.684,47.684,47.684,47.684
2021-04-29 00:00:00,48.545,48.545,48.545,48.545,48.545,48.545,48.545,48.545,48.545,48.545,48.545
2021-04-30 00:00:00,47.86,47.86,47.86,47.86,47.86,47.86,47.86,47.86,47.86,47.86,47.86
2021-05-03 00:00:00,48.156,48.156,48.156,48.156,48.156,48.156,48.156,48.156,48.156,48.156,48.156
2021-05-04 00:00:00,49.228,49.228,49.228,49.228,49.228,49.228,49.228,49.228,49.228,49.228,49.228
2021-05-05 00:00:00,49.559,49.559,49.559,49.559,49.559,49.559,49.559,49.559,49.559,49.559,49.559
2021-05-06 00:00:00,50.22,50.22,50.22,50.22,50.22,50.22,50.22,50.22,50.22,50.22,50.22
2021-05-07 00:00:00,51.306,51.306,51.306,51.306,51.306,51.306,51.306,51.306,51.306,51.306,51.306
2021-05-10 00:00:00,53.061,53.061,53.061,53.061,53.061,53.061,53.061,53.061,53.061,53.061,53.061
2021-05-11 00:00:00,53.636,53.636,53.636,53.636,53.636,53.636,53.636,53.636,53.636,53.636,53.636
2021-05-12 00:00:00,54.324,54.324,54.324,54.324,54.324,54.324,54.324,54.324,54.324,54.324,54.324
2021-05-13 00:00:00,52.862,52.862,52.862,52.862,52.862,52.862,52.862,52.862,52.862,52.862,52.862
2021-05-14 00:00:00,53.551,53.551,53.551,53.551,53.551,53.551,53.551,53.551,53.551,53.551,53.551
2021-05-17 00:00:00,53.987,53.987,53.987,53.987,53.987,53.987,53.987,53.987,53.987,53.987,53.987
2021-05-18 00:00:00,53.744,53.744,53.744,53.744,53.744,53.744,53.744,53.744,53.744,53.744,53.744
2021-05-19 00:00:00,51.985,51.985,51.985,51.985,51.985,51.985,51.985,51.985,51.985,51.985,51.985
2021-05-20 00:00:00,52.268,52.268,52.268,52.268,52.268,52.268,52.268,52.268,52.268,52.268,52.268
2021-05-21 00:00:00,51.527,51.527,51.527,51.527,51.527,51.527,51.527,51.527,51.527,51.527,51.527
2021-05-24 00:00:00,51.922,51.922,51.922,51.922,51.922,51.922,51.922,51.922,51.922,51.922,51.922
2021-05-25 00:00:00,51.923,51.923,51.923,51.923,51.923,51.923,51.923,51.923,51.923,51.923,51.923
2021-05-26 00:00:00,52.793,52.793,52.793,52.793,52.793,52.793,52.793,52.793,52.793,52.793,52.793
2021-05-27 00:00:00,52.152,52.152,52.152,52.152,52.152,52.152,52.152,52.152,52.152,52.152,52.152
2021-05-28 00:00:00,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24,52.24
2021-06-01 00:00:00,52.812,52.812,52.812,52.812,52.812,52.812,52.812,52.812,52.812,52.812,52.812
2021-06-02 00:00:00,53.74,53.74,53.74,53.74,53.74,53.74,53.74,53.74,53.74,53.74,53.74
2021-06-03 00:00:00,54.252,54.252,54.252,54.252,54.252,54.252,54.252,54.252,54.252,54.252,54.252
2021-06-04 00:00:00,54.666,54.666,54.666,54.666,54.666,54.666,54.666,54.666,54.666,54.666,54.666
2021-06-07 00:00:00,56.778,56.778,56.778,56.778,56.778,56.778,56.778,56.778,56.778,56.778,56.778
2021-06-08 00:00:00,56.517,56.517,56.517,56.517,56.517,56.517,56.517,56.517,56.517,56.517,56.517
2021-06-09 00:00:00,56.725,56.725,56.725,56.725,56.725,56.725,56.725,56.725,56.725,56.725,56.725
2021-06-10 00:00:00,57.091,57.091,57.091,57.091,57.091,57.091,57.091,57.091,57.091,57.091,57.091
2021-06-11 00:00:00,57.374,57.374,57.374,57.374,57.374,57.374,57.374,57.374,57.374,57.374,57.374
2021-06-14 00:00:00,57.347,57.347,57.347,57.347,57.347,57.347,57.347,57.347,57.347,57.347,57.347
2021-06-15 00:00:00,61.036,61.036,61.036,61.036,61.036,61.036,61.036,61.036,61.036,61.036,61.036
2021-06-16 00:00:00,61.39,61.39,61.39,61.39,61.39,61.39,61.39,61.39,61.39,61.39,61.39
2021-06-17 00:00:00,61.555,61.555,61.555,61.555,61.555,61.555,61.555,61.555,61.555,61.555,61.555
2021-06-18 00:00:00,61.088,61.088,61.088,61.088,61.088,61.088,61.088,61.088,61.088,61.088,61.088
2021-06-21 00:00:00,60.296,60.296,60.296,60.296,60.296,60.296,60.296,60.296,60.296,60.296,60.296
2021-06-22 00:00:00,60.585,60.585,60.585,60.585,60.585,60.585,60.585,60.585,60.585,60.585,60.585
2021-06-23 00:00:00,61.218,61.218,61.218,61.218,61.218,61.218,61.218,61.218,61.218,61.218,61.218
2021-06-24 00:00:00,61.912,61.912,61.912,61.912,61.912,61.912,61.912,61.912,61.912,61.912,61.912
2021-06-25 00:00:00,63.224,63.224,63.224,63.224,63.224,63.224,63.224,63.224,63.224,63.224,63.224
2021-06-28 00:00:00,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4,63.4
2021-06-29 00:00:00,64.055,64.055,64.055,64.055,64.055,64.055,64.055,64.055,64.055,64.055,64.055
2021-06-30 00:00:00,64.723,64.723,64.723,64.723,64.723,64.723,64.723,64.723,64.723,64.723,64.723
2021-07-01 00:00:00,67.984,67.984,67.984,67.984,67.984,67.984,67.984,67.984,67.984,67.984,67.984
2021-07-02 00:00:00,68.437,68.437,68.437,68.437,68.437,68.437,68.437,68.437,68.437,68.437,68.437
2021-07-06 00:00:00,69.955,69.955,69.955,69.955,69.955,69.955,69.955,69.955,69.955,69.955,69.955
2021-07-07 00:00:00,69.991,69.991,69.991,69.991,69.991,69.991,69.991,69.991,69.991,69.991,69.991
2021-07-08 00:00:00,66.304,66.304,66.304,66.304,66.304,66.304,66.304,66.304,66.304,66.304,66.304
2021-07-09 00:00:00,68.473,68.473,68.473,68.473,68.473,68.473,68.473,68.473,68.473,68.473,68.473
2021-07-12 00:00:00,67.38,67.38,67.38,67.38,67.38,67.38,67.38,67.38,67.38,67.38,67.38
2021-07-13 00:00:00,66.782,66.782,66.782,66.782,66.782,66.782,66.782,66.782,66.782,66.782,66.782
2021-07-14 00:00:00,66.095,66.095,66.095,66.095,66.095,66.095,66.095,66.095,66.095,66.095,66.095
2021-07-15 00:00:00,62.908,62.908,62.908,62.908,62.908,62.908,62.908,62.908,62.908,62.908,62.908
2021-07-16 00:00:00,59.812,59.812,59.812,59.812,59.812,59.812,59.812,59.812,59.812,59.812,59.812
2021-07-19 00:00:00,53.648,53.648,53.648,53.648,53.648,53.648,53.648,53.648,53.648,53.648,53.648
2021-07-20 00:00:00,54.132,54.132,54.132,54.132,54.132,54.132,54.132,54.132,54.132,54.132,54.132
2021-07-21 00:00:00,57.08,57.08,57.08,57.08,57.08,57.08,57.08,57.08,57.08,57.08,57.08
2021-07-22 00:00:00,58.318,58.318,58.318,58.318,58.318,58.318,58.318,58.318,58.318,58.318,58.318
2021-07-23 00:00:00,58.728,58.728,58.728,58.728,58.728,58.728,58.728,58.728,58.728,58.728,58.728
2021-07-26 00:00:00,54.513,54.513,54.513,54.513,54.513,54.513,54.513,54.513,54.513,54.513,54.513
2021-07-27 00:00:00,52.188,52.188,52.188,52.188,52.188,52.188,52.188,52.188,52.188,52.188,52.188
2021-07-28 00:00:00,52.945,52.945,52.945,52.945,52.945,52.945,52.945,52.945,52.945,52.945,52.945
2021-07-29 00:00:00,54.456,54.456,54.456,54.456,54.456,54.456,54.456,54.456,54.456,54.456,54.456
2021-07-30 00:00:00,54.34,54.34,54.34,54.34,54.34,54.34,54.34,54.34,54.34,54.34,54.34
2021-08-02 00:00:00,54.474,54.474,54.474,54.474,54.474,54.474,54.474,54.474,54.474,54.474,54.474
2021-08-03 00:00:00,54.112,54.112,54.112,54.112,54.112,54.112,54.112,54.112,54.112,54.112,54.112
2021-08-04 00:00:00,52.201,52.201,52.201,52.201,52.201,52.201,52.201,52.201,52.201,52.201,52.201
2021-08-05 00:00:00,50.597,50.597,50.597,50.597,50.597,50.597,50.597,50.597,50.597,50.597,50.597
2021-08-06 00:00:00,51.196,51.196,51.196,51.196,51.196,51.196,51.196,51.196,51.196,51.196,51.196
2021-08-09 00:00:00,47.836,47.836,47.836,47.836,47.836,47.836,47.836,47.836,47.836,47.836,47.836
2021-08-10 00:00:00,49.192,49.192,49.192,49.192,49.192,49.192,49.192,49.192,49.192,49.192,49.192
2021-08-11 00:00:00,48.596,48.596,48.596,48.596,48.596,48.596,48.596,48.596,48.596,48.596,48.596
2021-08-12 00:00:00,49.696,49.696,49.696,49.696,49.696,49.696,49.696,49.696,49.696,49.696,49.696
2021-08-13 00:00:00,49.169,49.169,49.169,49.169,49.169,49.169,49.169,49.169,49.169,49.169,49.169
2021-08-16 00:00:00,48.358,48.358,48.358,48.358,48.358,48.358,48.358,48.358,48.358,48.358,48.358
2021-08-17 00:00:00,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8
2021-08-18 00:00:00,49.207,49.207,49.207,49.207,49.207,49.207,49.207,49.207,49.207,49.207,49.207
2021-08-19 00:00:00,47.688,47.688,47.688,47.688,47.688,47.688,47.688,47.688,47.688,47.688,47.688
2021-08-20 00:00:00,47.043,47.043,47.043,47.043,47.043,47.043,47.043,47.043,47.043,47.043,47.043
2021-08-23 00:00:00,48.123,48.123,48.123,48.123,48.123,48.123,48.123,48.123,48.123,48.123,48.123
2021-08-24 00:00:00,49.935,49.935,49.935,49.935,49.935,49.935,49.935,49.935,49.935,49.935,49.935
2021-08-25 00:00:00,51.808,51.808,51.808,51.808,51.808,51.808,51.808,51.808,51.808,51.808,51.808
2021-08-26 00:00:00,52.588,52.588,52.588,52.588,52.588,52.588,52.588,52.588,52.588,52.588,52.588
2021-08-27 00:00:00,53.542,53.542,53.542,53.542,53.542,53.542,53.542,53.542,53.542,53.542,53.542
2021-08-30 00:00:00,55.681,55.681,55.681,55.681,55.681,55.681,55.681,55.681,55.681,55.681,55.681
2021-08-31 00:00:00,55.052,55.052,55.052,55.052,55.052,55.052,55.052,55.052,55.052,55.052,55.052
2021-09-01 00:00:00,55.18,55.18,55.18,55.18,55.18,55.18,55.18,55.18,55.18,55.18,55.18
2021-09-02 00:00:00,57.188,57.188,57.188,57.188,57.188,57.188,57.188,57.188,57.188,57.188,57.188
2021-09-03 00:00:00,57.245,57.245,57.245,57.245,57.245,57.245,57.245,57.245,57.245,57.245,57.245
2021-09-07 00:00:00,56.996,56.996,56.996,56.996,56.996,56.996,56.996,56.996,56.996,56.996,56.996
2021-09-08 00:00:00,57.419,57.419,57.419,57.419,57.419,57.419,57.419,57.419,57.419,57.419,57.419
2021-09-09 00:00:00,56.656,56.656,56.656,56.656,56.656,56.656,56.656,56.656,56.656,56.656,56.656
2021-09-10 00:00:00,56.286,56.286,56.286,56.286,56.286,56.286,56.286,56.286,56.286,56.286,56.286
2021-09-13 00:00:00,56.182,56.182,56.182,56.182,56.182,56.182,56.182,56.182,56.182,56.182,56.182
2021-09-14 00:00:00,56.694,56.694,56.694,56.694,56.694,56.694,56.694,56.694,56.694,56.694,56.694
2021-09-15 00:00:00,56.839,56.839,56.839,56.839,56.839,56.839,56.839,56.839,56.839,56.839,56.839
2021-09-16 00:00:00,57.421,57.421,57.421,57.421,57.421,57.421,57.421,57.421,57.421,57.421,57.421
2021-09-17 00:00:00,57.996,57.996,57.996,57.996,57.996,57.996,57.996,57.996,57.996,57.996,57.996
2021-09-20 00:00:00,55.952,55.952,55.952,55.952,55.952,55.952,55.952,55.952,55.952,55.952,55.952
2021-09-21 00:00:00,55.493,55.493,55.493,55.493,55.493,55.493,55.493,55.493,55.493,55.493,55.493
2021-09-22 00:00:00,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.39,55.39
2021-09-23 00:00:00,55.751,55.751,55.751,55.751,55.751,55.751,55.751,55.751,55.751,55.751,55.751
2021-09-24 00:00:00,56.015,56.015,56.015,56.015,56.015,56.015,56.015,56.015,56.015,56.015,56.015
2021-09-27 00:00:00,57.009,57.009,57.009,57.009,57.009,57.009,57.009,57.009,57.009,57.009,57.009
2021-09-28 00:00:00,59.35,59.35,59.35,59.35,59.35,59.35,59.35,59.35,59.35,59.35,59.35
2021-09-29 00:00:00,59.338,59.338,59.338,59.338,59.338,59.338,59.338,59.338,59.338,59.338,59.338
2021-09-30 00:00:00,59.29,59.29,59.29,59.29,59.29,59.29,59.29,59.29,59.29,59.29,59.29
2021-10-01 00:00:00,60.017,60.017,60.017,60.017,60.017,60.017,60.017,60.017,60.017,60.017,60.017
2021-10-04 00:00:00,60.736,60.736,60.736,60.736,60.736,60.736,60.736,60.736,60.736,60.736,60.736
2021-10-05 00:00:00,62.116,62.116,62.116,62.116,62.116,62.116,62.116,62.116,62.116,62.116,62.116
2021-10-06 00:00:00,61.18,61.18,61.18,61.18,61.18,61.18,61.18,61.18,61.18,61.18,61.18
2021-10-07 00:00:00,61.163,61.163,61.163,61.163,61.163,61.163,61.163,61.163,61.163,61.163,61.163
2021-10-08 00:00:00,61.345,61.345,61.345,61.345,61.345,61.345,61.345,61.345,61.345,61.345,61.345
2021-10-12 00:00:00,61.388,61.388,61.388,61.388,61.388,61.388,61.388,61.388,61.388,61.388,61.388
2021-10-13 00:00:00,60.873,60.873,60.873,60.873,60.873,60.873,60.873,60.873,60.873,60.873,60.873
2021-10-14 00:00:00,60.376,60.376,60.376,60.376,60.376,60.376,60.376,60.376,60.376,60.376,60.376
2021-10-15 00:00:00,61.637,61.637,61.637,61.637,61.637,61.637,61.637,61.637,61.637,61.637,61.637
2021-10-18 00:00:00,61.783,61.783,61.783,61.783,61.783,61.783,61.783,61.783,61.783,61.783,61.783
2021-10-19 00:00:00,62.285,62.285,62.285,62.285,62.285,62.285,62.285,62.285,62.285,62.285,62.285
2021-10-20 00:00:00,62.516,62.516,62.516,62.516,62.516,62.516,62.516,62.516,62.516,62.516,62.516
2021-10-21 00:00:00,62.734,62.734,62.734,62.734,62.734,62.734,62.734,62.734,62.734,62.734,62.734
2021-10-22 00:00:00,62.083,62.083,62.083,62.083,62.083,62.083,62.083,62.083,62.083,62.083,62.083
2021-10-25 00:00:00,62.311,62.311,62.311,62.311,62.311,62.311,62.311,62.311,62.311,62.311,62.311
2021-10-26 00:00:00,62.741,62.741,62.741,62.741,62.741,62.741,62.741,62.741,62.741,62.741,62.741
2021-10-27 00:00:00,62.431,62.431,62.431,62.431,62.431,62.431,62.431,62.431,62.431,62.431,62.431
